,end,id,start,text,catma_displaycolor,catma_markupauthor,catma_markuptimestamp,tag_type,tag_type_id,Belegung,Art,Bestimmung_Umfeld,text_name,Primary_class,Secondary_class
342,37873,CATMA_C8F2DCE9-FCF7-4585-821A-7AC5BCFBB714,37864,Priester ,-7143428,Mhuerten,2025-06-19T21:27:37.276+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
343,37921,no_annotation_77,37919,  ,,,,,,,,,Bozen-Brixen,,
344,38295,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6_0,37921,"Ende der 2010er Jahre meldete sich die Betroffene, die sich bereits Anfang  der 1990er Jahre bei Bischof Wilhelm Egger gemeldet hatte, bei der Ombuds- stelle der Diözese Bozen-Brixen. Sie berichtete erneut über den Missbrauch,  den sie und ihre Mitschülerinnen in der Grundschule erlitten hätten und zu- dem auch davon, dass ihr Bruder, damals Schüler an der Oberschule, ihr",-3237659,Mhuerten,2025-06-19T21:28:58.557+0200,Umfeld,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,indirekt,,,Bozen-Brixen,Zitat,
345,38447,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6_1,38384,"erzählt habe, dass der Priester dort Mädchen „begrapscht“ habe.",-3237659,Mhuerten,2025-06-19T21:28:58.557+0200,Umfeld,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,indirekt,,,Bozen-Brixen,Zitat,
346,37942,CATMA_7970E41D-EABF-42BE-9D73-39855FD1B581,37921,Ende der 2010er Jahre,-4884623,Mhuerten,2025-06-19T21:28:04.051+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Bozen-Brixen,Zeit,
347,38290,CATMA_BB179802-EAA8-471F-9CE3-F6792B2D73FA,38280,Oberschule,-13662318,Mhuerten,2025-06-19T21:43:13.050+0200,Bildung,CATMA_CA1F9AA1-F64D-45CE-AA63-629EC00BE4D4,,,,Bozen-Brixen,Tatkonstellation,
348,38384,no_annotation_78,38295,"  

#######################

Seite 385

Westpfahl   Spilker   Wastl  München  - 374 -    ",,,,,,,,,Bozen-Brixen,,
349,38416,CATMA_DC7803AA-39C3-4B63-BB03-F07553828D2B,38407,Priester ,-7143428,Mhuerten,2025-06-19T21:29:22.291+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
350,38429,CATMA_820E0F78-CA1B-4E84-ABE0-3889F5B58C26,38421,Mädchen ,-11911038,Mhuerten,2025-06-19T21:29:33.112+0200,Alter unklar,CATMA_FC6EDD7D-E034-4C5F-90CC-CFF5F2499E01,,,,Bozen-Brixen,Alter (Betroffene),
351,38428,CATMA_46BD3FFF-F3CD-48B5-8570-CEC3FF4A0F20,38421,Mädchen,-13288961,Mhuerten,2025-06-19T21:29:42.136+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
352,38637,no_annotation_79,38447," Zu der er- neuten Meldung kam es, weil die Betroffene davon erfahren hatte, dass der  Priester zwei Pfarrhäuser bewohnte, in denen auch Familien mit kleinen Kin- dern untergebracht waren.  ",,,,,,,,,Bozen-Brixen,,
353,38770,CATMA_9D25F052-52CF-410A-900C-FCFD6DC6069E,38637,Kurze Zeit nach Eingang der Meldung konfrontierte Generalvikar Eugen  Runggaldier den Priester mit den gegen ihn erhobenen Vorwürfen.,-9403721,Mhuerten,2025-06-19T21:30:12.708+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Vorgehen
354,38771,no_annotation_80,38770, ,,,,,,,,,Bozen-Brixen,,
355,38916,CATMA_15EAC9CF-7B0E-4131-8D9E-FD18E830C7B4,38771,"Der Pfar- rer gab an, „keine Ahnung“ zu haben und sich an nichts erinnern zu können,  da die „vermeintlichen Vorfälle“ über 40 Jahre zurücklägen.",-15389907,Mhuerten,2025-06-19T21:30:27.416+0200,Vertuschung,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,,,,Bozen-Brixen,Handeln der Beschuldigten,
356,38915,CATMA_4FCDF8C1-A027-4FE1-A44B-11577626A890,38771,"Der Pfar- rer gab an, „keine Ahnung“ zu haben und sich an nichts erinnern zu können,  da die „vermeintlichen Vorfälle“ über 40 Jahre zurücklägen",-11954305,Mhuerten,2025-06-19T21:31:11.751+0200,Beschuldigte,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,indirekt,,,Bozen-Brixen,Zitat,
357,38784,CATMA_4262A06F-35B6-4ADC-BFD6-D8890D6B5E40,38774, Pfar- rer,-7143428,Mhuerten,2025-06-19T21:30:37.058+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
358,38889,CATMA_81164C7A-D733-4198-A984-F8E950FF76B2,38864,„vermeintlichen Vorfälle“,-3261349,Mhuerten,2025-06-19T21:30:58.188+0200,unerheblich,CATMA_1374DE64-8337-41B4-A889-4661FF3E56D3,,,,Bozen-Brixen,Framing der Taten,
359,39145,no_annotation_81,38916," Auf die Familien  angesprochen, bestätigte er, dass in den beiden Pfarrhäusern, die er be- wohne Familien mit Kleinkindern lebten, gab aber zugleich an, zu ihnen kei- nen Kontakt zu haben, da sie eine andere Sprache sprächen.   ",,,,,,,,,Bozen-Brixen,,
360,39260,CATMA_E5509638-DD9E-41A3-B0F5-8D70AC4BF6C5,39145,Auf Veranlassung des Bischofs und des Generalvikars erfolgte kurz darauf  eine Meldung an die Glaubenskongregation.,-9403721,Mhuerten,2025-06-19T21:32:32.101+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Vorgehen
361,39261,no_annotation_82,39260, ,,,,,,,,,Bozen-Brixen,,
362,40089,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,39261,"Der mit der Meldung befasste  ranghohe Mitarbeiter der Diözese Bozen-Brixen fasste den Fall  für die Glau- benskongregation wie folgt zusammen:  „Auf Grund seines Alters […] sind die Erinnerungen einge- schränkt. Über verdächtiges Verhalten des Priesters während  des Religionsunterrichts [Anfang der 1970er Jahre] gibt es die  beigefügten Unterlagen der Schuldirektion […]. Ergebnis: Über- griffe nicht nachgewiesen. Eine weitere Klage aus der Zeit [Ende  der 1970er Jahre], die [Anfang der 1990er Jahre] dem Bischof  Wilhelm Egger gemeldet worden war, hatte zur Folge, dass [der  Priester] vom Religionsunterreicht entbunden wurde. Weitere  Verdächtigungen sind [Mitte der 1990er Jahre] gemeldet wor- den. Damals stellte Generalvikar Matzneller [den Priester] zur  Rede mit der Ermahnung zur Vorsicht (cfr. Promemoria v. […]).",-2197479,Mhuerten,2025-06-19T21:35:21.620+0200,Kirchenverantwortliche,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,direkt,,,Bozen-Brixen,Zitat,
363,39893,CATMA_7AFB9B4E-61D8-4154-A288-9BDF1B5B8A6E,39679,"Eine weitere Klage aus der Zeit [Ende  der 1970er Jahre], die [Anfang der 1990er Jahre] dem Bischof  Wilhelm Egger gemeldet worden war, hatte zur Folge, dass [der  Priester] vom Religionsunterreicht entbunden wurde",-9403721,Mhuerten,2025-06-19T21:33:42.398+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Vorgehen
364,39950,CATMA_D08E35D2-2D4C-4F32-8745-0A12F0EEA235,39925,[Mitte der 1990er Jahre] ,-4884623,Mhuerten,2025-06-19T21:34:16.090+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Bozen-Brixen,Zeit,
365,40087,CATMA_454658E9-06E2-4692-A742-C35A0D4C6C9F,39969,Damals stellte Generalvikar Matzneller [den Priester] zur  Rede mit der Ermahnung zur Vorsicht (cfr. Promemoria v. […],-9403721,Mhuerten,2025-06-19T21:36:07.154+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Vorgehen
366,40447,no_annotation_83,40089,"  

#######################

Seite 387

Westpfahl   Spilker   Wastl  München  - 376 -    einwirken solle. Es sei „unbedingt sicherzustellen, dass der Schutz der Kinder  immer gewährleistet ist und kein öffentliches Ärgernis erregt wird“.   Soweit aus den Akten ersichtlich, wurde anschließend versucht, den Priester  in einem Heim unterzubringen.    Fall 8  ",,,,,,,,,Bozen-Brixen,,
367,40450,B-9,40447,In ,-399266,Mhuerten,2025-06-19T21:42:01.531+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Bozen-Brixen,Relevante Textstelle,
368,41205,CATMA_4242D089-91CC-4CE0-B784-23D04BD83040,40448,"n den den Priester betreffenden Akten findet sich nachstehender handschrift- licher Vermerk aus der Mitte der 1970er Jahre und ohne erkennbaren Urhe- ber:  „Pfarrer von […] meldet:  Frau […] Witwe, […], war bei ihm und meldete:  Frau […] sei im Kinderdorf Brixen Mutterin gewesen. Sie hat eine  14-jährige Tochter. [Der Priester] habe versucht, ihre Tochter zu  vergewaltigen, da sei sie als Mutter dazwischengekommen.  Ganz Brixen wisse davon, nur die Geistlichen wissen nichts. [Der  Priester] zähle [sic!] herum, daß die Mädchen viele Probleme  hätten und er sei bis Weihnachten für Aussprachen ausgebucht.  Am […] mit Dekan [Anm.: Dem zuständige Dekan] gesprochen.  [Der Dekan] gibt dem Gesagten wenig Glauben, er wird aber mit  [dem Priester] reden.“  ",-16199595,Mhuerten,2025-06-19T21:42:48.891+0200,Akten,CATMA_60D697B7-C5D8-41E7-BA69-2DE7E7E71115,,direkt,,Bozen-Brixen,Zitat,
369,40467,CATMA_62D4B563-2218-4725-9AE0-F72F4E6F938B,40458,Priester ,-7143428,Mhuerten,2025-06-19T21:42:29.284+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
370,40570,CATMA_6AA33E68-C6AF-43AA-AA94-7C106599F70B,40548,Mitte der 1970er Jahre,-4884623,Mhuerten,2025-06-19T21:43:37.400+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Bozen-Brixen,Zeit,
371,40628,CATMA_B6B79C5B-B331-467C-9366-CC90BA197F2B,40605,Pfarrer von […] meldet:,-3046417,Mhuerten,2025-06-19T21:44:01.181+0200,Meldung (Umfeld),CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,,,,Bozen-Brixen,Handeln des Umfelds,
372,40674,CATMA_0D559ED1-8850-4D68-BCC6-830F77531DFF,40630,"Frau […] Witwe, […], war bei ihm und meldete",-3046417,Mhuerten,2025-06-19T21:44:14.936+0200,Meldung (Umfeld),CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,,,,Bozen-Brixen,Handeln des Umfelds,
373,40761,CATMA_A6A10DAB-D1F2-4CBD-9E55-D611604E4F11,40743,14-jährige Tochter,-13288961,Mhuerten,2025-06-19T21:44:30.580+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
374,40753,CATMA_44C92D81-DD06-4E57-91C0-0FA2AE4CC3A1,40743,14-jährige,-4314639,Mhuerten,2025-06-19T21:44:43.725+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,,,,Bozen-Brixen,Alter (Betroffene),minderjährig
375,40825,CATMA_DC151616-527B-4BF7-8DC3-8FCCE4565E62,40764,"Der Priester] habe versucht, ihre Tochter zu  vergewaltigen, ",-5482776,Mhuerten,2025-06-19T21:45:16.977+0200,Penetration,CATMA_CB3D856C-2196-4C71-A39A-BA3AF849F0A9,,,,Bozen-Brixen,Tatbeschreibung,sexuell
376,40776,CATMA_9F242FA5-528B-4BB0-81A9-D9F18A0F6BC0,40768,Priester,-7143428,Mhuerten,2025-06-19T21:44:54.329+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
377,40805,CATMA_E720B86B-A646-40FF-8C7E-8313033A2C52,40798,Tochter,-13288961,Mhuerten,2025-06-19T21:45:01.330+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
378,41002,CATMA_8F9B6692-6291-4041-93FA-37ABC50100E4,40928,"[Der  Priester] zähle [sic!] herum, daß die Mädchen viele Probleme  hätten",-13316080,Mhuerten,2025-06-19T21:47:06.719+0200,Unglaubwürdigkeit,CATMA_22A150A3-F02C-4395-AFD4-CAF77A53C884,,,,Bozen-Brixen,Stereotype und Motive,
379,41058,CATMA_7DA9EF91-8FE5-4C2B-896D-8D3A45D03C4C,40929,"Der  Priester] zähle [sic!] herum, daß die Mädchen viele Probleme  hätten und er sei bis Weihnachten für Aussprachen ausgebucht. ",-15389907,Mhuerten,2025-06-19T21:46:37.016+0200,Vertuschung,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,,,,Bozen-Brixen,Handeln der Beschuldigten,
380,40942,CATMA_A20F10D9-D2F5-4BCB-A3C4-E50926D68546,40934,Priester,-7143428,Mhuerten,2025-06-19T21:45:29.752+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
381,40979,CATMA_DF616FAF-55E1-4D91-B1BA-DD464AFC2C7F,40972,Mädchen,-13288961,Mhuerten,2025-06-19T21:45:36.744+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
382,41202,CATMA_99B2F605-3360-4368-9100-7BCBE573B3B9,41119,"Der Dekan] gibt dem Gesagten wenig Glauben, er wird aber mit  [dem Priester] reden.",-12290441,Mhuerten,2025-06-19T21:45:58.423+0200,Loyalität mit dem Täter,CATMA_02B331EC-D557-4CA5-8963-AAAA7043B65D,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,
383,41202,CATMA_6A2E00F6-F462-4570-B18A-ACCEBD8B91A0,41119,"Der Dekan] gibt dem Gesagten wenig Glauben, er wird aber mit  [dem Priester] reden.",-9403721,Mhuerten,2025-06-19T21:46:12.047+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Vorgehen
384,41223,no_annotation_84,41205,"Zwei Jahre später,",,,,,,,,,Bozen-Brixen,,
385,41245,CATMA_2B7EB77D-007C-466A-93DD-D01671EDD6FC,41223, Ende der 1970er Jahre,-12791831,Mhuerten,2025-06-19T21:49:57.021+0200,Reaktion,CATMA_CF1496D6-1684-4085-B5F6-57DC2B91426C,,,,Bozen-Brixen,Zeit,
386,41263,no_annotation_85,41245,", wandte sich der ",,,,,,,,,Bozen-Brixen,,
387,41271,CATMA_DA673299-4CFB-41C2-9FD7-D368CB79C146,41263,Priester,-7143428,Mhuerten,2025-06-19T21:50:04.758+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
388,41273,no_annotation_86,41271,", ",,,,,,,,,Bozen-Brixen,,
389,41312,CATMA_8C0F4541-5FE5-4F8A-AA80-F10DE734F6B5,41273,damals  Kooperator an seinem Einsatzort,-8672679,Mhuerten,2025-06-19T21:50:31.209+0200,Pfarrei,CATMA_694236AD-35A4-493B-B295-5526303EA538,,,,Bozen-Brixen,Tatkonstellation,Seelsorge
390,41335,no_annotation_87,41312,", an die Familie einer ",,,,,,,,,Bozen-Brixen,,
391,41355,CATMA_714BE643-089B-462E-B812-C6FB4D29A963,41335,weiteren Betroffenen,-11911038,Mhuerten,2025-06-19T21:51:18.950+0200,Alter unklar,CATMA_FC6EDD7D-E034-4C5F-90CC-CFF5F2499E01,,,,Bozen-Brixen,Alter (Betroffene),
392,41356,CATMA_E9DE44D0-96A2-42A1-A2DF-5BD86D7BBD7F,41335,weiteren Betroffenen.,-13288961,Mhuerten,2025-06-19T21:51:06.520+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
393,41611,no_annotation_88,41356,"  

#######################

Seite 388

Westpfahl   Spilker   Wastl  München  - 377 -    Das Schreiben ging laut handschriftlichem Vermerk „zur Kenntnisnahme an  den Herrn Dekan“ [Anm.: Der für den Priester zuständige Dekan].  In dem Schreiben teilte der ",,,,,,,,,Bozen-Brixen,,
394,41619,CATMA_C90B78F8-D0CC-4ACA-A890-CC4483B674C4,41611,Priester,-7143428,Mhuerten,2025-06-19T21:50:44.985+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
395,41636,no_annotation_89,41619, der Familie der ,,,,,,,,,Bozen-Brixen,,
396,41648,CATMA_2B204199-6442-41D4-B2BD-D5F1C0BF8FB6,41636,Betroffenen ,-13288961,Mhuerten,2025-06-19T21:50:51.506+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
397,41857,no_annotation_90,41648,"mit, dass er  es am Heiligen Abend nicht vertragen könne mit Menschen in Unfrieden zu  leben. Der Dekan habe ihn zum Gespräch gebeten und ihm mittgeteilt, dass  die Familie ihn bei der Polizei angezeigt habe, ",,,,,,,,,Bozen-Brixen,,
398,41920,CATMA_16A9E695-2BE1-41E2-BD8E-68C241AD19A8,41857,„weil ich von Ihrer Tochter […]  scheinbar etwas haben wollte.“,-11954305,Mhuerten,2025-06-19T21:51:41.015+0200,Beschuldigte,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,direkt,,,Bozen-Brixen,Zitat,
399,41918,CATMA_ACDC40C2-F764-497B-9F17-82080BE1B986,41858,weil ich von Ihrer Tochter […]  scheinbar etwas haben wollte,-3541956,Mhuerten,2025-06-19T21:51:59.648+0200,der Frau,CATMA_E581AE42-A155-4E92-9E03-BEAD94913846,,,,Bozen-Brixen,Framing der Taten,Verführung
400,41885,CATMA_BC8151B9-6783-4F63-8B87-88E9F44D36E6,41877,Tochter ,-13288961,Mhuerten,2025-06-19T21:52:06.865+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
401,41921,no_annotation_91,41920, ,,,,,,,,,Bozen-Brixen,,
402,43013,CATMA_A637887D-6FCD-4D91-B665-9BCF5E4946A3,41921,"Auf die Frage des Dekans, was passiert sei,  habe er die Situation geschildert. Das Mädchen habe ihn gebeten, in seinem  Auto mitfahren zu dürfen, um Besorgungen zu erledigen. Während der Fahrt  sei es zu einem Gespräch über die bisherigen sexuellen Erfahrungen der Be- troffenen gekommen. Um der Betroffenen anknüpfend daran Ratschläge  über Fragen der Sexualmoral zu verdeutlichen, habe der Priester ihre Hand  genommen, damit sie ihm an die Geschlechtsteile langen könne. Er habe dies  getan, weil er sehr überzeugt gewesen sei, dass das nichts Schlechtes sei,  sondern ein Menschenrecht. Er habe sie zuvor um Erlaubnis gefragt, dies zu  tun und habe diese Erlaubnis auch erhalten. Gegangen sei er im Bewusstsein,  dem Mädchen geholfen zu haben, umso mehr sei er überrascht, dass ihm  nun vorgeworfen werde, etwas von dem Mädchen gewollt zu haben. Alles  sei ein großes Missverständnis, der Betroffenen werfe er nichts vor, wohl  aber deren Eltern, die gleich zur Polizei gelaufen seien, anstatt mit ihm zu  sprechen. Am Heiligen Abend wolle er ihnen aber die Hand zur Versöhnung  reichen.",-11954305,Mhuerten,2025-06-19T21:52:45.919+0200,Beschuldigte,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,indirekt,,,Bozen-Brixen,Zitat,
403,42013,CATMA_482960E5-168D-4DED-8CF1-B7D4247D078D,42005,Mädchen ,-13288961,Mhuerten,2025-06-19T21:52:59.838+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
404,42200,CATMA_5FD94259-A0E6-4E1F-A056-ACBA09FE4666,42187,Be- troffenen,-13288961,Mhuerten,2025-06-19T21:53:16.758+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
405,42230,CATMA_09311A90-E2BA-4E62-9245-D7B9D260003F,42218,Betroffenen ,-13288961,Mhuerten,2025-06-19T21:53:24.266+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
406,42395,CATMA_BDA563C5-A4CC-4662-9ABF-52878FC704DA,42305,"habe der Priester ihre Hand  genommen, damit sie ihm an die Geschlechtsteile langen könne.",-7797647,Mhuerten,2025-06-19T21:53:53.928+0200,Berührungen,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,,,,Bozen-Brixen,Tatbeschreibung,sexuell
407,42322,CATMA_8DD7073D-3895-48AC-97B3-327BB9D49002,42314,Priester,-7143428,Mhuerten,2025-06-21T08:19:26.396+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
408,42512,CATMA_839A7A6C-3AD7-46EC-8705-7CE98CE0ABB9,42396,"Er habe dies  getan, weil er sehr überzeugt gewesen sei, dass das nichts Schlechtes sei,  sondern ein Menschenrecht.",-3261349,Mhuerten,2025-06-19T21:54:10.469+0200,unerheblich,CATMA_1374DE64-8337-41B4-A889-4661FF3E56D3,,,,Bozen-Brixen,Framing der Taten,
409,42605,CATMA_AE3EBBF7-C100-42BF-BDD5-C0CB9330452F,42513,"Er habe sie zuvor um Erlaubnis gefragt, dies zu  tun und habe diese Erlaubnis auch erhalten.",-15389907,Mhuerten,2025-06-19T21:54:43.217+0200,Vertuschung,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,,,,Bozen-Brixen,Handeln der Beschuldigten,
410,43012,CATMA_B8B5EBD4-CCEB-4333-914B-A9BE306F26CC,42606,"Gegangen sei er im Bewusstsein,  dem Mädchen geholfen zu haben, umso mehr sei er überrascht, dass ihm  nun vorgeworfen werde, etwas von dem Mädchen gewollt zu haben. Alles  sei ein großes Missverständnis, der Betroffenen werfe er nichts vor, wohl  aber deren Eltern, die gleich zur Polizei gelaufen seien, anstatt mit ihm zu  sprechen. Am Heiligen Abend wolle er ihnen aber die Hand zur Versöhnung  reichen",-15389907,Mhuerten,2025-06-19T21:55:13.787+0200,Vertuschung,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,,,,Bozen-Brixen,Handeln der Beschuldigten,
411,42651,CATMA_DBEE3293-4F1E-433A-A5F6-705FE09F267D,42643,Mädchen ,-13288961,Mhuerten,2025-06-19T21:56:18.932+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
412,42770,CATMA_FB7057EE-F17B-4F91-93F2-74FF8058725E,42699,"dass ihm  nun vorgeworfen werde, etwas von dem Mädchen gewollt zu haben",-3541956,Mhuerten,2025-06-19T21:56:02.475+0200,der Frau,CATMA_E581AE42-A155-4E92-9E03-BEAD94913846,,,,Bozen-Brixen,Framing der Taten,Verführung
413,42753,CATMA_191C8B02-F216-4A7C-B173-4AC3CEEB1695,42746,Mädchen,-13288961,Mhuerten,2025-06-19T21:55:36.356+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
414,42826,CATMA_4161F1B9-D1CD-48FD-BC1E-1EE6D5B05558,42815,Betroffenen,-13288961,Mhuerten,2025-06-19T21:55:29.986+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
415,43275,CATMA_A961870F-00F3-4D8A-B15C-6D9FC0B28372,43013," Das Alter der Betroffenen ergibt sich nicht aus den Unterlagen. Aus  den seitens des Priesters verwandten Formulierungen und aus dem Um- stand, dass er sich an die Eltern der Betroffenen wandte, dürfte jedoch davon  auszugehen sein, dass diese minderjährig war.",-11911038,Mhuerten,2025-06-19T21:56:48.733+0200,Alter unklar,CATMA_FC6EDD7D-E034-4C5F-90CC-CFF5F2499E01,,,,Bozen-Brixen,Alter (Betroffene),
416,43040,CATMA_22BAEF3A-7036-49D1-88F9-46F6BCDAE11D,43028,Betroffenen ,-13288961,Mhuerten,2025-06-19T21:56:54.778+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
417,43109,CATMA_05FE37FA-7CD8-4905-934C-FF808AB4E353,43099,Priesters ,-7143428,Mhuerten,2025-06-19T21:57:03.330+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
418,43277,no_annotation_92,43275,  ,,,,,,,,,Bozen-Brixen,,
419,43429,CATMA_D93E751B-F200-4BBD-9FCE-89F278EA3B10_0,43277,"An dieses Schreiben angeheftet ist ein undatiertes Promemoria des für den  Priester zuständigen Dekans. Darin hält dieser fest, dass er seinerseits eine",-16199595,Mhuerten,2025-06-19T22:00:30.905+0200,Akten,CATMA_60D697B7-C5D8-41E7-BA69-2DE7E7E71115,,indirekt,,Bozen-Brixen,Zitat,
420,43652,CATMA_D93E751B-F200-4BBD-9FCE-89F278EA3B10_1,43517," Meldung darüber erhalten habe, dass der Priester ein 15jähriges Mädchen im  Auto mitgenommen und dabei in sexueller Weise berührt habe",-16199595,Mhuerten,2025-06-19T22:00:30.905+0200,Akten,CATMA_60D697B7-C5D8-41E7-BA69-2DE7E7E71115,,indirekt,,Bozen-Brixen,Zitat,
421,43361,CATMA_B70254A9-F0CC-479D-9509-0C225CEECFAC,43352,Priester ,-7143428,Mhuerten,2025-06-21T08:19:47.220+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
422,43517,no_annotation_93,43429,"  

#######################

Seite 389

Westpfahl   Spilker   Wastl  München  - 378 -   ",,,,,,,,,Bozen-Brixen,,
423,43567,CATMA_196B4F87-4D07-4893-BB46-072FDFCE7C86,43558,Priester ,-7143428,Mhuerten,2025-06-19T21:58:18.993+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
424,43590,CATMA_0602401C-C5A0-434E-8F33-DDD501FAB644,43566, ein 15jähriges Mädchen ,-13288961,Mhuerten,2025-06-19T21:58:30.723+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
425,43581,CATMA_6BDB15E1-8DAA-4BF5-91D4-B61ABE81CC07,43571,15jähriges,-4314639,Mhuerten,2025-06-19T21:59:32.282+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,,,,Bozen-Brixen,Alter (Betroffene),minderjährig
426,43652,CATMA_DEF335E8-377F-441E-93DB-1881CAEC793A,43590,im  Auto mitgenommen und dabei in sexueller Weise berührt habe,-7797647,Mhuerten,2025-06-19T21:59:59.749+0200,Berührungen,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,,,,Bozen-Brixen,Tatbeschreibung,sexuell
