,end,id,start,text,catma_displaycolor,catma_markupauthor,catma_markuptimestamp,tag_type,tag_type_id,Belegung,Art,Bestimmung_Umfeld,text_name,Primary_class,Secondary_class
157,17817,CATMA_BCA29870-B137-4089-93FF-39B20E68031F,17807,Betroffene,-13288961,Mhuerten,2025-05-23T11:27:01.594+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
158,17878,no_annotation_40,17817," deutete auch an, er habe sich auch mindestens einer anderen ",,,,,,,,,Köln,,
159,17884,CATMA_606FA548-906F-4DEF-9515-B4E67AE8A110,17878,Frau  ,-13717392,Mhuerten,2025-06-05T16:48:20.762+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,implizit,,,Köln,Alter (Betroffene),minderjährig
160,17882,CATMA_F5B5768A-2DCF-4D99-90FB-ED861CF65630,17878,Frau,-13288961,Mhuerten,2025-05-23T11:30:54.995+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
161,17884,CATMA_0B825CD8-E32C-4515-9957-93AE99ABDFA9,17878,Frau  ,-4314639,Mhuerten,2025-06-05T16:48:12.900+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,implizit,,,Köln,Alter (Betroffene),minderjährig
162,17909,no_annotation_41,17884,gegenüber so verhalten.  ,,,,,,,,,Köln,,
163,18079,CATMA_50B01B99-1CC1-486E-B523-93F796D911D1,17909,Am 21.05.2007 wurde der Beschuldigte durch den Leiter der Hauptabteilung Seel- sorge-Personal Dr. Heße und Generalvikar Dr. Schwaderlapp mit den Vorwürfen  konfrontiert. ,-157253,Mhuerten,2025-07-10T15:33:08.163+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
164,17922,CATMA_42C77C6D-7E6B-42A5-97D2-CB324BF8E898,17912,21.05.2007,-12791831,Mhuerten,2025-06-03T13:38:13.307+0200,Reaktion,CATMA_CF1496D6-1684-4085-B5F6-57DC2B91426C,,,,Köln,Zeit,
165,17946,CATMA_969E15A8-730F-403D-B442-575F27AA1B3A,17933,Beschuldigte ,-7143428,Mhuerten,2025-05-21T15:20:19.339+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
166,18107,no_annotation_42,18079,Zu diesem Zeitpunkt war der ,,,,,,,,,Köln,,
167,18119,CATMA_E68A506A-4FA4-4739-BDE0-F75B622BC922,18107,Beschuldigte,-7143428,Mhuerten,2025-05-23T11:37:22.171+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
168,18209,no_annotation_43,18119," bereits seit dem Jahr 1994  in der Krankenhausseelsorge tätig. Er räumte ein, dass es zu ",,,,,,,,,Köln,,
169,18228,CATMA_280E28A0-2D72-442D-B7AC-4CE5983D49CB,18209,intimen Berührungen,-7797647,Mhuerten,2025-05-21T15:25:18.531+0200,Berührungen,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,,,,Köln,Tatbeschreibung,sexuell
170,18244,no_annotation_44,18228,  gekommen sei; ,,,,,,,,,Köln,,
171,18325,CATMA_51CFBD30-135F-4CEE-84E9-47B34DE40EAC,18244,die Betroffene und er seien etwa ein halbes Jahr in 1993 ein Lie- bespaar gewesen,-16039255,Mhuerten,2025-06-05T13:33:25.446+0200,Liebesbeziehung,CATMA_B1F08B14-5504-41F4-AFCF-E502CDB2EA9D,,,,Köln,Framing der Taten,Verhältnis
172,18258,CATMA_C1FC7DA0-E030-45E2-B60F-A9C15A6FABBA,18248,Betroffene,-13288961,Mhuerten,2025-05-23T11:37:49.982+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
173,18300,CATMA_1BE737E9-F965-468C-8335-7FF399DCBE78,18296,1993,-1617703,Mhuerten,2025-06-03T13:38:46.366+0200,Tat,CATMA_EFC508B6-1D39-44DB-BF7F-2446A3582795,,,,Köln,Zeit,
174,18326,no_annotation_45,18325,.,,,,,,,,,Köln,,
175,18364,CATMA_AC6F676C-A457-46A1-9045-EB4BFB57D989,18326, Er gibt ihr Alter mit 16-18 Jahren an,-13717392,Mhuerten,2025-06-05T13:35:57.379+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,implizit,,,Köln,Alter (Betroffene),minderjährig
176,18364,CATMA_D6FE9028-A0B4-47EC-B2B8-DF392344E269,18327,Er gibt ihr Alter mit 16-18 Jahren an,-4314639,Mhuerten,2025-06-05T13:35:41.026+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,implizit,,,Köln,Alter (Betroffene),minderjährig
177,18366,CATMA_F7A8CF9C-BFC5-490A-8745-1566DFF33C7E,18327,Er gibt ihr Alter mit 16-18 Jahren an. ,-15389907,Mhuerten,2025-06-03T14:27:38.904+0200,Vertuschung,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,,,,Köln,Handeln der Beschuldigten,
178,18339,CATMA_8F9998FF-C2F5-4DBC-86F7-E36B86701C14,18335,ihr ,-13288961,Mhuerten,2025-05-28T09:47:58.307+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
179,18367,no_annotation_46,18366,E,,,,,,,,,Köln,,
180,18417,CATMA_39E5C3C2-CFBC-473E-A4F5-AB0989E00E1C,18367,s sei jedoch nie zum  Geschlechtsverkehr gekommen.,-15389907,Mhuerten,2025-06-03T13:40:35.618+0200,Vertuschung,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,,,,Köln,Handeln der Beschuldigten,
181,18419,no_annotation_47,18417,  ,,,,,,,,,Köln,,
182,18577,CATMA_3DDC7816-2E23-4123-B525-7A35D8AA9282,18419," Erzbischof Dr. Meisner entschied noch im selben Monat, dass eine Beurlaubung  des Beschuldigten bis zu einer abschließenden Begutachtung nicht notwendig sei.",-2587561,Mhuerten,2025-07-10T15:33:29.959+0200,keine Konsequenzen,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
183,18578,CATMA_2FA953A8-0823-46BE-8992-FC3B6FF4E892,18420,"Erzbischof Dr. Meisner entschied noch im selben Monat, dass eine Beurlaubung  des Beschuldigten bis zu einer abschließenden Begutachtung nicht notwendig sei. ",-157253,Mhuerten,2025-07-10T15:33:24.106+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
184,18626,no_annotation_48,18578," 

#######################

Seite 562

  542    ",,,,,,,,,Köln,,
185,19993,CATMA_8739AC83-4908-46AD-BE95-310197A73065,18626,"Dies stützte er auf die Einschätzung von Herrn Prof. Dr. Leygraf, Facharzt für Psy- chiatrie und Psychotherapie, der keine akute Rückfallgefahr sah.  In der Sitzung des Geistlichen Rates vom 08.06.2007 wurde der Fall des Beschul- digten unter „Dringende Themen“ besprochen und festgehalten, dass Prof. Leygraf  über den Beschuldigten „wg. dessen sexuellen Missbrauchs eine Prognose be- züglich der Möglichkeit eines zukünftig weiteren Einsatzes erstellen“ wird.  Am 23.11.2007 erstatte Prof. Dr. Leygraf sein Gutachten. Er kam zu dem Ergebnis,  dass keine Bedenken gegen einen weiteren Einsatz des Beschuldigten in der  Krankenhausseelsorge bestünden.   Im Dezember sandte Offizial Dr. Assenmacher eine E-Mail an den Leiter der  Hauptabteilung Seelsorge-Personal Dr. Heße mit dem Inhalt:  „Wir müssen klären, wann die Sache [des Beschuldigten] begonnen hat und  wann die Frau 18 Jahre alt wurde, denn allem Anschein nach liegt doch ein  Mißbrauch vor, d.h. wir müssen die Sache nach Rom melden, wenn sie  nicht verjährt ist.“  Daraufhin verfasste Dr. Heße eine E-Mail an eine Bürokraft seiner Abteilung:  „Bitte prüfen Sie anhand der Unterlagen […], wann die Sache [des Beschul- digten] begonnen hat und wann die Frau 18 Jahre alt wurde, denn allem  Anschein nach liegt doch ein Mißbrauch vor, d.h. wir müssen die Sache  nach Rom melden, wenn sie nicht verjährt ist.“",-157253,Mhuerten,2025-07-10T15:33:55.760+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
186,18862,CATMA_CFBD34A7-0747-45D4-8A4D-ED474E017727,18843,des Beschul- digten,-7143428,Mhuerten,2025-05-23T11:51:47.288+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
187,18959,CATMA_D5C7F99D-6203-43E9-8742-ED50519F13D2,18946,Beschuldigten,-7143428,Mhuerten,2025-05-23T11:53:23.055+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
188,19276,CATMA_37565C15-5A08-4741-BB3E-2D5716925C8C,19176,keine Bedenken gegen einen weiteren Einsatz des Beschuldigten in der  Krankenhausseelsorge bestünden,-2587561,Mhuerten,2025-06-03T13:43:31.040+0200,keine Konsequenzen,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
189,19237,CATMA_9644699D-057A-4D6F-8FF1-8D4182CCDEE6,19224,Beschuldigten,-7143428,Mhuerten,2025-05-23T12:03:10.311+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
190,19651,CATMA_17CCB394-8DF0-4DB3-9EE8-8A1A5C967416,19414," „Wir müssen klären, wann die Sache [des Beschuldigten] begonnen hat und  wann die Frau 18 Jahre alt wurde, denn allem Anschein nach liegt doch ein  Mißbrauch vor, d.h. wir müssen die Sache nach Rom melden, wenn sie  nicht verjährt ist.“",-2197479,Mhuerten,2025-06-03T13:44:57.514+0200,Kirchenverantwortliche,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,direkt,,,Köln,Zitat,
191,19576,CATMA_8F3ECD5A-2266-4EC8-9957-A773DAC90D85,19416,"Wir müssen klären, wann die Sache [des Beschuldigten] begonnen hat und  wann die Frau 18 Jahre alt wurde, denn allem Anschein nach liegt doch ein  Mißbrauch vor",-13239067,Mhuerten,2025-05-23T12:04:03.231+0200,Missbrauch,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,,,,Köln,Framing der Taten,
192,19468,CATMA_62082259-9627-4348-888D-CFF0F1273D05,19455,Beschuldigten,-7143428,Mhuerten,2025-05-23T12:04:19.373+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
193,19502,CATMA_EC611B6C-733B-4A7F-86D7-51F22563221A,19497,Frau ,-4314639,Mhuerten,2025-06-05T16:49:08.927+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,implizit,,,Köln,Alter (Betroffene),minderjährig
194,19502,CATMA_4EC9ACEE-9899-4061-9592-91B5C35EF88F,19497,Frau ,-13717392,Mhuerten,2025-06-05T13:45:43.367+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,implizit,,,Köln,Alter (Betroffene),minderjährig
195,19501,CATMA_BA7972BE-3D88-4CBC-85BA-72D103701E22,19497,Frau,-13288961,Mhuerten,2025-05-23T12:04:29.548+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
196,19994,CATMA_118DF721-AEDA-4DB2-8D29-227BD9100C3D,19732,"Bitte prüfen Sie anhand der Unterlagen […], wann die Sache [des Beschul- digten] begonnen hat und wann die Frau 18 Jahre alt wurde, denn allem  Anschein nach liegt doch ein Mißbrauch vor, d.h. wir müssen die Sache  nach Rom melden, wenn sie nicht verjährt ist.“ ",-2197479,Mhuerten,2025-06-03T13:44:36.680+0200,Kirchenverantwortliche,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,direkt,,,Köln,Zitat,
197,19811,CATMA_35AF9F39-44CF-45DD-B5A7-BD55CEB7E00E,19796,Beschul- digten,-7143428,Mhuerten,2025-05-23T12:05:28.948+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
198,19843,CATMA_CF59EC10-AED7-4B58-A2B8-7CE7D81C4DC5,19839,Frau,-4314639,Mhuerten,2025-06-05T13:45:35.869+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,implizit,,,Köln,Alter (Betroffene),minderjährig
199,19844,CATMA_15CF6AF0-21B4-431C-AF50-D21A8655E26D,19839,Frau ,-13288961,Mhuerten,2025-05-23T12:06:21.573+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
200,19844,CATMA_BF2ACEDA-88A9-4EAA-BFDC-49E77BDBBD5D,19839,Frau ,-13717392,Mhuerten,2025-06-05T13:46:07.886+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,implizit,,,Köln,Alter (Betroffene),minderjährig
201,19991,CATMA_BF376519-231A-4A09-820A-60BE7E451D60,19865,"enn allem  Anschein nach liegt doch ein Mißbrauch vor, d.h. wir müssen die Sache  nach Rom melden, wenn sie nicht verjährt ist",-13239067,Mhuerten,2025-05-23T12:06:47.335+0200,Missbrauch,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,,,,Köln,Framing der Taten,
202,20080,no_annotation_49,19994," Auf dem Ausdruck dieser E-Mail finden sich handschriftliche Aufzeichnungen, wo- nach ",,,,,,,,,Köln,,
203,20119,CATMA_5576A4D3-C94E-447E-BFB2-D308D2C98148,20080,„zivilrechtl. kein Missbrauch vorliegt“,-2197479,Mhuerten,2025-06-03T13:45:16.725+0200,Kirchenverantwortliche,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,direkt,,,Köln,Zitat,
204,20118,CATMA_76E799F4-8E0A-4D38-835C-3D4BA78004E8,20081,zivilrechtl. kein Missbrauch vorliegt,-4765492,Mhuerten,2025-05-23T12:07:35.261+0200,Strafrechtlich,CATMA_B2A70BB2-B8E3-4CC6-AD7E-AC32AD8F0A83,,,,Köln,Framing der Taten,
205,20247,no_annotation_50,20119,", sowie der Hinweis „verjährt nach 10  Jahren“. Ferner befinden sich Berechnungen zum Alter der Betroffenen zum Tat- zeitpunkt. ",,,,,,,,,Köln,,
206,20354,CATMA_AD0CD002-E25D-4253-A71E-12DDEE61A679,20247,"Zu welchem Ergebnis der Verfasser/die Verfasserin kam, geht aus den  Notizen jedoch nicht eindeutig hervor.",-157253,Mhuerten,2025-07-10T15:34:06.922+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
207,20454,no_annotation_51,20354," Eine Rekonstruktion der Geschehnisse an- hand des Akteninhalts lässt aber den Schluss zu, dass die ",,,,,,,,,Köln,,
208,20465,CATMA_835B13F9-BE1D-4A8B-86BD-92A0E2F3AC4A,20454,Betroffene ,-13288961,Mhuerten,2025-05-23T12:08:02.444+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
209,20541,CATMA_8614BF37-3963-4622-A539-630811F1D342,20465,zu Beginn  des „Verhältnisses“ mit dem Beschuldigten jünger als 16 Jahre alt,-4314639,Mhuerten,2025-06-05T13:46:52.818+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,implizit,,,Köln,Alter (Betroffene),minderjährig
210,20541,CATMA_B95B0098-E558-4675-A5C6-9353738248BA,20465,zu Beginn  des „Verhältnisses“ mit dem Beschuldigten jünger als 16 Jahre alt,-13717392,Mhuerten,2025-06-05T13:47:04.374+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,implizit,,,Köln,Alter (Betroffene),minderjährig
211,20518,CATMA_EB03AA77-478B-4C16-8951-D4F3A41EFEC7,20504,Beschuldigten ,-7143428,Mhuerten,2025-05-23T12:09:02.517+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
212,20562,no_annotation_52,20541, gewesen sein  muss: ,,,,,,,,,Köln,,
213,20629,CATMA_A6A36630-5A12-4CC0-AE16-0D303C89D904,20562,So beschreibt sie etwa in ihrem Gespräch mit der Ansprechperson des,-15895942,Mhuerten,2025-06-03T14:08:47.948+0200,Betroffene,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,indirekt,,,Köln,Zitat,
214,20678,no_annotation_53,20629,"  

#######################

Seite 563

  543    ",,,,,,,,,Köln,,
215,20951,CATMA_13EF4175-AD23-4504-B20A-6EA01768853B,20678,"Erzbistums Köln für Fälle sexuellen Missbrauchs im März 2007, wie sich die sexu- ellen Kontakte mit dem Beschuldigten entwickelten und dass dieser dann für einige  Zeit ins Kloster versetzt wurde. Auch während eines Besuches in dem Kloster habe  er sie sexuell missbraucht.",-15895942,Mhuerten,2025-06-03T14:09:02.822+0200,Betroffene,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,indirekt,,,Köln,Zitat,
216,20738,CATMA_FC263139-A5A1-467F-86D0-5D8F489D513B,20734,2007,-4884623,Mhuerten,2025-06-03T14:18:25.539+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Köln,Zeit,
217,20796,CATMA_55AAC793-0227-4F22-96F4-FC0BD4FFA65C,20782,Beschuldigten ,-7143428,Mhuerten,2025-05-23T12:10:09.097+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
218,20950,CATMA_3212914A-B93B-4923-85B9-AE67D6051C4A,20931,sexuell missbraucht,-13101205,Mhuerten,2025-07-04T23:52:46.968+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,,,,Köln,Tatbeschreibung,sexuell
219,21067,no_annotation_54,20951, Gemäß dem Tagesordnungsprotokoll der Personalkon- ferenz vom 30.07.1993 wurde an diesem Tag über die Ernennung des ,,,,,,,,,Köln,,
220,21082,CATMA_4F8B6469-6F1D-4F64-83A2-7B5FD4AE6571,21067,Beschul- digten,-7143428,Mhuerten,2025-05-23T12:11:20.689+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
221,21087,no_annotation_55,21082, zum ,,,,,,,,,Köln,,
222,21102,CATMA_DD4E0CC0-5303-472D-A2A6-45F4ECEB707A,21087,Hausgeistlichen,-7143428,Mhuerten,2025-05-23T12:12:10.350+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
223,21168,no_annotation_56,21102, am Kloster Marienborn entschieden. Zu diesem Zeit- punkt war die ,,,,,,,,,Köln,,
224,21179,CATMA_C318FAA3-4BCB-4DE5-A9EA-A20C0F8471FB,21168,Betroffene ,-13288961,Mhuerten,2025-05-23T12:12:27.982+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
225,21207,CATMA_4D028AA2-7F7D-4785-BC9B-9A60E3397BA0,21178, gerade 16 Jahre alt geworden,-13717392,Mhuerten,2025-06-05T16:51:15.809+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,,,,Köln,Alter (Betroffene),minderjährig
226,21207,CATMA_6BCA1236-6338-441F-AEC9-A2B23945F0D0,21178, gerade 16 Jahre alt geworden,-4314639,Mhuerten,2025-06-05T16:50:55.627+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,,,,Köln,Alter (Betroffene),minderjährig
227,21216,no_annotation_57,21207,. Da sie ,,,,,,,,,Köln,,
228,21233,CATMA_0B096DFC-7893-4A79-8E8C-CFF604D94EAF,21216,sexuelle Kontakte,-13101205,Mhuerten,2025-07-04T23:53:22.805+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,,,,Köln,Tatbeschreibung,sexuell
229,21348,no_annotation_58,21233,"  über einen längeren Zeitraum vor der Versetzung in das Kloster schilderte, ist da- von auszugehen, dass sie dabei",,,,,,,,,Köln,,
230,21369,CATMA_01F88B3C-561A-4826-9578-FFF35531E49A,21348, jünger als 16 Jahre ,-4314639,Mhuerten,2025-06-05T16:51:34.051+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,,,,Köln,Alter (Betroffene),minderjährig
231,21368,CATMA_2AF07F96-1693-4E49-8FE5-B00182B3035B,21348, jünger als 16 Jahre,-13717392,Mhuerten,2025-06-05T16:51:41.399+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,,,,Köln,Alter (Betroffene),minderjährig
232,21375,no_annotation_59,21369,war.  ,,,,,,,,,Köln,,
233,21615,CATMA_06E6AE11-9EF2-4032-A3D9-B04EC36A9EBA,21375,"Eine Meldung nach Rom ist nicht dokumentiert, sodass die Gutachter davon aus- gehen, dass diese unterblieb, weil die Verantwortungsträger hiervon (irrtümlicher- weise) wegen Eintritts der Verjährung sowie des Alters der Betroffenen absahen.",-5632485,Mhuerten,2025-06-05T16:52:35.711+0200,Verzögerung,CATMA_86272FE8-18AD-46EB-B7C0-40B75F016B67,Untätigkeit,,,Köln,Handeln der Bistumsverantwortlichen,Neutralisierung
234,21617,no_annotation_60,21615,  ,,,,,,,,,Köln,,
235,22681,CATMA_F1D8CFA3-5EF7-4FB8-B407-F669E9324517,21617,"Am 10.03.2008 fand ein abschließendes Gespräch zwischen dem Leiter der  Hauptabteilung Seelsorge-Personal Dr. Heße und der Betroffenen statt, in wel- chem ihr nochmals die Möglichkeit gegeben wurde, ihre Sicht der Dinge darzustel- len. Herr Dr. Heße sagte zu, dass das Erzbistum sie im Hinblick auf ihre Therapie- maßnahmen finanziell unterstützen werde.  Der Betroffenen wurden daraufhin umfangreich Therapiekosten durch das Erzbis- tum erstattet. Außerdem sandte der Beschuldigte der Betroffenen ausweislich des  Akteninhalts ein Entschuldigungsschreiben und leistete eine Wiedergutmachungs- zahlung in Höhe von 10.000 €. Von der weiteren kirchenrechtlichen Aufarbeitung  wurde mit Blick auf die Belastungen der Betroffenen durch ein weiteres Verfahren  sowie dem Umstand abgesehen, dass der Beschuldigte die Tat dem Grunde nach  eingeräumt hatte.   Eine Meldung des Falles bei der Staatsanwaltschaft unterblieb; der Akte ist zu  entnehmen, dass dies mit Blick auf die von der Betroffenen geäußerte Angst,  selbst Strafanzeige zu erstatten, so entschieden wurde.",-157253,Mhuerten,2025-07-10T15:34:16.817+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
236,21752,CATMA_C1052F13-4762-4C26-B929-D7B943CB3C65,21740,Betroffenen ,-13288961,Mhuerten,2025-05-23T12:15:33.076+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
237,22241,CATMA_4C7DE15B-8D4D-4165-9F3E-992AFDFC536D,21853,"Herr Dr. Heße sagte zu, dass das Erzbistum sie im Hinblick auf ihre Therapie- maßnahmen finanziell unterstützen werde.  Der Betroffenen wurden daraufhin umfangreich Therapiekosten durch das Erzbis- tum erstattet. Außerdem sandte der Beschuldigte der Betroffenen ausweislich des  Akteninhalts ein Entschuldigungsschreiben und leistete eine Wiedergutmachungs- zahlung in Höhe von 10.000 €. ",-9034346,Mhuerten,2025-06-03T14:24:44.232+0200,"Entschädigung, Wiedergutmachung etc.",CATMA_8DEB223C-A38F-40AF-9826-6DD2DE2C1AB2,,,,Köln,Handeln der Bistumsverantwortlichen,
238,21988,CATMA_58691F8C-74D5-44EE-8A58-C57845518358,21977,Betroffenen,-13288961,Mhuerten,2025-05-23T12:17:51.780+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
239,22681,CATMA_78D96FE9-6AD6-4A20-99D0-CFDC9A5714A1,22242,"on der weiteren kirchenrechtlichen Aufarbeitung  wurde mit Blick auf die Belastungen der Betroffenen durch ein weiteres Verfahren  sowie dem Umstand abgesehen, dass der Beschuldigte die Tat dem Grunde nach  eingeräumt hatte.   Eine Meldung des Falles bei der Staatsanwaltschaft unterblieb; der Akte ist zu  entnehmen, dass dies mit Blick auf die von der Betroffenen geäußerte Angst,  selbst Strafanzeige zu erstatten, so entschieden wurde.",-5632485,Mhuerten,2025-06-03T14:25:06.769+0200,Verzögerung,CATMA_86272FE8-18AD-46EB-B7C0-40B75F016B67,Untätigkeit,,,Köln,Handeln der Bistumsverantwortlichen,Neutralisierung
240,22343,CATMA_875135A4-B4DB-434A-BF90-BF3EC0BFC616,22331,Betroffenen ,-13288961,Mhuerten,2025-05-23T12:20:02.768+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
241,22608,CATMA_4386AB11-DB2C-4313-9A0E-1811A866A8A9,22596,Betroffenen ,-13288961,Mhuerten,2025-05-23T12:19:25.779+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
242,22682,no_annotation_61,22681, ,,,,,,,,,Köln,,
243,22918,CATMA_61FF3906-2122-42D0-A017-94CFEFD3EDD8,22682,Später erstattete die Be- troffene jedoch Anzeige bei der Polizei. Das Verfahren wurde nach ihrer Zeugen- vernehmung aufgrund bereits im Jahr 2000 eingetretener Verfolgungsverjährung  am 23.11.2010 gemäß § 170 Abs. 2 StPO eingestellt.  ,-2139491,Mhuerten,2025-06-05T16:53:43.835+0200,"Rechtliches Verfahren, offizielle Untersuchung",CATMA_B974BBA7-13CB-431C-BA79-D1748B6BFD87,,,,Köln,Staatliches Vorgehen,
244,22717,CATMA_323DEF08-8A0D-46C7-B864-C14507CA9B51,22704,Be- troffene ,-13288961,Mhuerten,2025-05-23T12:19:38.074+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
245,22915,CATMA_674F3601-A2B1-40F7-8FA6-D107F5AC6F55,22799,aufgrund bereits im Jahr 2000 eingetretener Verfolgungsverjährung  am 23.11.2010 gemäß § 170 Abs. 2 StPO eingestellt,-635928,Mhuerten,2025-06-05T16:56:38.511+0200,rechtliches Verfahren ohne Konsequenzen,CATMA_BFB36DCD-EF15-446D-92D6-AA64E8C7486C,,,,Köln,Staatliches Vorgehen,"Rechtliches Verfahren, offizielle Untersuchung"
